seed,decision_index,event,ready_total,considered_count,ready_not_evaluated,active_occupied_slot,stranded,stranded_not_considered,waiting_resolves_never_considered,excluded_then_chosen_within_two,has_resolve_only_candidate,pose_x_m,pose_y_m,current_channel,active_channel,mode,chosen_cost_s,candidate_costs,required_lower_size,effective_resolve_steps,chosen_sequence
20260911,312,belief_updated,7,3,4,True,"[13, 17, 19]",[],"['Resolve ch4', 'Resolve ch2', 'Resolve ch9', 'Resolve ch18']",[],True,140.0,-880.0,13,13,advance_blocked,6.0,Resolve ch17 -> Advance V6=infeasible; Resolve ch19 -> Advance V6=infeasible; Resolve ch13 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch19 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch13 -> Advance V6=infeasible; Resolve ch19 -> Resolve ch17 -> Advance V6=infeasible; Resolve ch19 -> Resolve ch13 -> Advance V6=infeasible; Resolve ch13 -> Resolve ch17 -> Advance V6=infeasible; Resolve ch13 -> Resolve ch19 -> Advance V6=infeasible; Resolve ch17=6.0; Resolve ch19=6.0; Resolve ch13=6.802775637731995; Resolve ch17 -> Resolve ch19=12.0; Resolve ch17 -> Resolve ch13=12.802775637731994; Resolve ch19 -> Resolve ch17=12.0; Resolve ch19 -> Resolve ch13=12.802775637731994; Resolve ch13 -> Resolve ch17=14.60555127546399; Resolve ch13 -> Resolve ch19=14.60555127546399,3,1,Resolve ch17
20260911,315,opportunistic_observation,7,3,4,True,"[13, 17, 19]",[],"['Resolve ch4', 'Resolve ch2', 'Resolve ch9', 'Resolve ch18']",[],True,140.0,-880.0,19,13,advance_blocked,6.0,Resolve ch17 -> Advance V6=infeasible; Resolve ch19 -> Advance V6=infeasible; Resolve ch13 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch19 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch13 -> Advance V6=infeasible; Resolve ch19 -> Resolve ch17 -> Advance V6=infeasible; Resolve ch19 -> Resolve ch13 -> Advance V6=infeasible; Resolve ch13 -> Resolve ch17 -> Advance V6=infeasible; Resolve ch13 -> Resolve ch19 -> Advance V6=infeasible; Resolve ch17=6.0; Resolve ch19=109.30723848324237; Resolve ch13=6.802775637731995; Resolve ch17 -> Resolve ch19=116.30723848324237; Resolve ch17 -> Resolve ch13=12.802775637731994; Resolve ch19 -> Resolve ch17=219.61447696648474; Resolve ch19 -> Resolve ch13=217.74441748576544; Resolve ch13 -> Resolve ch17=14.60555127546399; Resolve ch13 -> Resolve ch19=116.23995464025506,3,1,Resolve ch17
20260911,318,belief_updated,6,3,3,False,"[17, 19]",[],"['Resolve ch2', 'Resolve ch9', 'Resolve ch18']",[],False,132.5,-885.0,19,13,advance_feasible,138.95255260212215,Resolve ch17 -> Advance V6=infeasible; Resolve ch19 -> Advance V6=infeasible; Resolve ch4 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch19 -> Advance V6=139.95255260212215; Resolve ch17 -> Resolve ch4 -> Advance V6=infeasible; Resolve ch19 -> Resolve ch17 -> Advance V6=138.95255260212215; Resolve ch19 -> Resolve ch4 -> Advance V6=infeasible; Resolve ch4 -> Resolve ch17 -> Advance V6=infeasible; Resolve ch4 -> Resolve ch19 -> Advance V6=infeasible,2,2,Resolve ch19 -> Resolve ch17 -> Advance V6
20260911,321,active_completed,6,3,3,False,"[17, 19]",[],"['Resolve ch2', 'Resolve ch9', 'Resolve ch18']",[],False,132.5,-885.0,19,,advance_feasible,138.95255260212215,Resolve ch17 -> Advance V6=infeasible; Resolve ch19 -> Advance V6=infeasible; Resolve ch4 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch19 -> Advance V6=139.95255260212215; Resolve ch17 -> Resolve ch4 -> Advance V6=infeasible; Resolve ch19 -> Resolve ch17 -> Advance V6=138.95255260212215; Resolve ch19 -> Resolve ch4 -> Advance V6=infeasible; Resolve ch4 -> Resolve ch17 -> Advance V6=infeasible; Resolve ch4 -> Resolve ch19 -> Advance V6=infeasible,2,2,Resolve ch19 -> Resolve ch17 -> Advance V6
20260911,323,select_active,6,3,3,False,"[17, 19]",[],"['Resolve ch2', 'Resolve ch9', 'Resolve ch18']",[],False,132.5,-885.0,19,,advance_feasible,138.95255260212215,Resolve ch17 -> Advance V6=infeasible; Resolve ch19 -> Advance V6=infeasible; Resolve ch4 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch19 -> Advance V6=139.95255260212215; Resolve ch17 -> Resolve ch4 -> Advance V6=infeasible; Resolve ch19 -> Resolve ch17 -> Advance V6=138.95255260212215; Resolve ch19 -> Resolve ch4 -> Advance V6=infeasible; Resolve ch4 -> Resolve ch17 -> Advance V6=infeasible; Resolve ch4 -> Resolve ch19 -> Advance V6=infeasible,2,2,Resolve ch19 -> Resolve ch17 -> Advance V6
20260911,327,belief_updated,6,3,3,True,"[17, 19]",[],"['Resolve ch2', 'Resolve ch9', 'Resolve ch18']",[],False,132.5,-885.0,19,19,advance_feasible,267.85849296295953,Resolve ch17 -> Advance V6=infeasible; Resolve ch19 -> Advance V6=infeasible; Resolve ch4 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch19 -> Advance V6=267.85849296295953; Resolve ch17 -> Resolve ch4 -> Advance V6=infeasible; Resolve ch19 -> Resolve ch17 -> Advance V6=345.8269106071683; Resolve ch19 -> Resolve ch4 -> Advance V6=infeasible; Resolve ch4 -> Resolve ch17 -> Advance V6=infeasible; Resolve ch4 -> Resolve ch19 -> Advance V6=infeasible,2,2,Resolve ch17 -> Resolve ch19 -> Advance V6
20260911,330,opportunistic_observation,6,3,3,True,"[17, 19]",[],"['Resolve ch2', 'Resolve ch9', 'Resolve ch18']",[],False,175.9135704150072,-1355.6945002890252,18,19,advance_feasible,159.65089064216494,Resolve ch17 -> Advance V6=infeasible; Resolve ch19 -> Advance V6=infeasible; Resolve ch4 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch19 -> Advance V6=159.65089064216494; Resolve ch17 -> Resolve ch4 -> Advance V6=infeasible; Resolve ch19 -> Resolve ch17 -> Advance V6=159.65089064216494; Resolve ch19 -> Resolve ch4 -> Advance V6=infeasible; Resolve ch4 -> Resolve ch17 -> Advance V6=infeasible; Resolve ch4 -> Resolve ch19 -> Advance V6=infeasible,2,2,Resolve ch17 -> Resolve ch19 -> Advance V6
20260911,334,belief_updated,5,3,2,False,[17],[],"['Resolve ch2', 'Resolve ch9']",[],False,180.0,-1400.0,19,19,advance_feasible,158.42131396043646,Resolve ch17 -> Advance V6=158.42131396043646; Resolve ch4 -> Advance V6=infeasible; Resolve ch18 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch4 -> Advance V6=473.2241806195492; Resolve ch17 -> Resolve ch18 -> Advance V6=164.42131396043646; Resolve ch4 -> Resolve ch17 -> Advance V6=663.8009290830404; Resolve ch4 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch17 -> Advance V6=164.42131396043646; Resolve ch18 -> Resolve ch4 -> Advance V6=infeasible,1,1,Resolve ch17 -> Advance V6
20260911,337,active_completed,5,3,2,False,[17],[],"['Resolve ch2', 'Resolve ch9']",[],False,180.0,-1400.0,19,,advance_feasible,158.42131396043646,Resolve ch17 -> Advance V6=158.42131396043646; Resolve ch4 -> Advance V6=infeasible; Resolve ch18 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch4 -> Advance V6=473.2241806195492; Resolve ch17 -> Resolve ch18 -> Advance V6=164.42131396043646; Resolve ch4 -> Resolve ch17 -> Advance V6=663.8009290830404; Resolve ch4 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch17 -> Advance V6=164.42131396043646; Resolve ch18 -> Resolve ch4 -> Advance V6=infeasible,1,1,Resolve ch17 -> Advance V6
20260911,339,select_active,5,3,2,False,[17],[],"['Resolve ch2', 'Resolve ch9']",[],False,180.0,-1400.0,19,,advance_feasible,158.42131396043646,Resolve ch17 -> Advance V6=158.42131396043646; Resolve ch4 -> Advance V6=infeasible; Resolve ch18 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch4 -> Advance V6=473.2241806195492; Resolve ch17 -> Resolve ch18 -> Advance V6=164.42131396043646; Resolve ch4 -> Resolve ch17 -> Advance V6=663.8009290830404; Resolve ch4 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch17 -> Advance V6=164.42131396043646; Resolve ch18 -> Resolve ch4 -> Advance V6=infeasible,1,1,Resolve ch17 -> Advance V6
20260911,343,belief_updated,5,3,2,True,[17],[],"['Resolve ch2', 'Resolve ch9']",[],False,180.0,-1400.0,17,17,advance_feasible,493.3413125376069,Resolve ch17 -> Advance V6=493.3413125376069; Resolve ch4 -> Advance V6=infeasible; Resolve ch18 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch4 -> Advance V6=706.724651189843; Resolve ch17 -> Resolve ch18 -> Advance V6=510.138778187435; Resolve ch4 -> Resolve ch17 -> Advance V6=887.5039340035062; Resolve ch4 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch17 -> Advance V6=500.3413125376069; Resolve ch18 -> Resolve ch4 -> Advance V6=infeasible,1,1,Resolve ch17 -> Advance V6
20260911,346,opportunistic_observation,5,3,2,True,[17],[],"['Resolve ch9', 'Resolve ch18']",[],False,180.0,-1400.0,18,17,advance_feasible,494.3413125376069,Resolve ch17 -> Advance V6=494.3413125376069; Resolve ch4 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch17 -> Resolve ch4 -> Advance V6=707.724651189843; Resolve ch17 -> Resolve ch2 -> Advance V6=511.138778187435; Resolve ch4 -> Resolve ch17 -> Advance V6=887.5039340035062; Resolve ch4 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch17 -> Advance V6=500.3413125376069; Resolve ch2 -> Resolve ch4 -> Advance V6=infeasible,1,1,Resolve ch17 -> Advance V6
20260911,350,belief_updated,4,3,1,False,[],[],['Resolve ch9'],[],False,-675.0,-1542.5,17,17,advance_feasible,314.98258042410765,Advance V6=314.98258042410765; Resolve ch4 -> Advance V6=320.98258042410765; Resolve ch18 -> Advance V6=326.123321226124; Resolve ch2 -> Advance V6=320.98258042410765; Resolve ch4 -> Resolve ch18 -> Advance V6=332.123321226124; Resolve ch4 -> Resolve ch2 -> Advance V6=326.98258042410765; Resolve ch18 -> Resolve ch4 -> Advance V6=727.2292228763556; Resolve ch18 -> Resolve ch2 -> Advance V6=727.2292228763556; Resolve ch2 -> Resolve ch4 -> Advance V6=326.98258042410765; Resolve ch2 -> Resolve ch18 -> Advance V6=332.123321226124,0,0,Advance V6
20260911,353,active_completed,4,3,1,False,[],[],['Resolve ch9'],[],False,-675.0,-1542.5,17,,advance_feasible,314.98258042410765,Advance V6=314.98258042410765; Resolve ch4 -> Advance V6=320.98258042410765; Resolve ch18 -> Advance V6=326.123321226124; Resolve ch2 -> Advance V6=320.98258042410765; Resolve ch4 -> Resolve ch18 -> Advance V6=332.123321226124; Resolve ch4 -> Resolve ch2 -> Advance V6=326.98258042410765; Resolve ch18 -> Resolve ch4 -> Advance V6=727.2292228763556; Resolve ch18 -> Resolve ch2 -> Advance V6=727.2292228763556; Resolve ch2 -> Resolve ch4 -> Advance V6=326.98258042410765; Resolve ch2 -> Resolve ch18 -> Advance V6=332.123321226124,0,0,Advance V6
20260911,355,select_active,4,3,1,False,[],[],['Resolve ch9'],[],False,-675.0,-1542.5,17,,advance_feasible,314.98258042410765,Advance V6=314.98258042410765; Resolve ch4 -> Advance V6=320.98258042410765; Resolve ch18 -> Advance V6=326.123321226124; Resolve ch2 -> Advance V6=320.98258042410765; Resolve ch4 -> Resolve ch18 -> Advance V6=332.123321226124; Resolve ch4 -> Resolve ch2 -> Advance V6=326.98258042410765; Resolve ch18 -> Resolve ch4 -> Advance V6=727.2292228763556; Resolve ch18 -> Resolve ch2 -> Advance V6=727.2292228763556; Resolve ch2 -> Resolve ch4 -> Advance V6=326.98258042410765; Resolve ch2 -> Resolve ch18 -> Advance V6=332.123321226124,0,0,Advance V6
20260911,359,opportunistic_observation,4,3,1,False,[],[],['Resolve ch18'],[],False,771.345131623847,-919.2533317427738,18,,advance_feasible,2.2737367544323207e-14,Advance V6=2.2737367544323207e-14; Resolve ch4 -> Advance V6=6.000000000000023; Resolve ch2 -> Advance V6=6.000000000000023; Resolve ch9 -> Advance V6=6.000000000000023; Resolve ch4 -> Resolve ch2 -> Advance V6=12.000000000000023; Resolve ch4 -> Resolve ch9 -> Advance V6=12.000000000000023; Resolve ch2 -> Resolve ch4 -> Advance V6=12.000000000000023; Resolve ch2 -> Resolve ch9 -> Advance V6=12.000000000000023; Resolve ch9 -> Resolve ch4 -> Advance V6=12.000000000000023; Resolve ch9 -> Resolve ch2 -> Advance V6=12.000000000000023,0,0,Advance V6
20260911,367,active_completed,4,3,1,False,[],[],['Resolve ch18'],[],True,771.3451316238471,-919.2533317427738,20,,coverage_complete,6.0,Resolve ch4=6.0; Resolve ch2=6.0; Resolve ch9=6.0; Resolve ch4 -> Resolve ch2=12.0; Resolve ch4 -> Resolve ch9=12.0; Resolve ch2 -> Resolve ch4=12.0; Resolve ch2 -> Resolve ch9=12.0; Resolve ch9 -> Resolve ch4=12.0; Resolve ch9 -> Resolve ch2=12.0,0,1,Resolve ch2
20260911,369,select_active,4,3,1,False,[],[],['Resolve ch18'],[],True,771.3451316238471,-919.2533317427738,20,,coverage_complete,6.0,Resolve ch4=6.0; Resolve ch2=6.0; Resolve ch9=6.0; Resolve ch4 -> Resolve ch2=12.0; Resolve ch4 -> Resolve ch9=12.0; Resolve ch2 -> Resolve ch4=12.0; Resolve ch2 -> Resolve ch9=12.0; Resolve ch9 -> Resolve ch4=12.0; Resolve ch9 -> Resolve ch2=12.0,0,1,Resolve ch2
20260911,373,belief_updated,4,3,1,False,[],[],[],[],True,771.3451316238471,-919.2533317427738,2,2,coverage_complete,6.0,Resolve ch4=6.0; Resolve ch9=6.0; Resolve ch18=61.693588612516784; Resolve ch4 -> Resolve ch9=12.0; Resolve ch4 -> Resolve ch18=67.69358861251678; Resolve ch9 -> Resolve ch4=12.0; Resolve ch9 -> Resolve ch18=67.69358861251678; Resolve ch18 -> Resolve ch4=124.38717722503357; Resolve ch18 -> Resolve ch9=124.38717722503357,0,1,Resolve ch4
20260911,376,opportunistic_observation,4,3,1,True,[],[],['Resolve ch18'],[],True,877.8838487178854,-917.5649988070803,18,2,coverage_complete,6.0,Resolve ch2=6.0; Resolve ch4=6.0; Resolve ch9=6.0; Resolve ch2 -> Resolve ch4=12.0; Resolve ch2 -> Resolve ch9=12.0; Resolve ch4 -> Resolve ch2=12.0; Resolve ch4 -> Resolve ch9=12.0; Resolve ch9 -> Resolve ch2=12.0; Resolve ch9 -> Resolve ch4=12.0,0,1,Resolve ch2
20260911,380,belief_updated,3,3,0,False,[],[],[],[],True,1197.5,-912.5,2,2,coverage_complete,6.0,Resolve ch4=6.0; Resolve ch9=6.0; Resolve ch18=90.66358619623625; Resolve ch4 -> Resolve ch9=12.0; Resolve ch4 -> Resolve ch18=96.66358619623625; Resolve ch9 -> Resolve ch4=12.0; Resolve ch9 -> Resolve ch18=96.66358619623625; Resolve ch18 -> Resolve ch4=182.3271723924725; Resolve ch18 -> Resolve ch9=182.3271723924725,0,1,Resolve ch4
20260911,383,active_completed,3,3,0,False,[],[],[],[],True,1197.5,-912.5,2,,coverage_complete,6.0,Resolve ch4=6.0; Resolve ch9=6.0; Resolve ch18=90.66358619623625; Resolve ch4 -> Resolve ch9=12.0; Resolve ch4 -> Resolve ch18=96.66358619623625; Resolve ch9 -> Resolve ch4=12.0; Resolve ch9 -> Resolve ch18=96.66358619623625; Resolve ch18 -> Resolve ch4=182.3271723924725; Resolve ch18 -> Resolve ch9=182.3271723924725,0,1,Resolve ch4
20260911,385,select_active,3,3,0,False,[],[],[],[],True,1197.5,-912.5,2,,coverage_complete,6.0,Resolve ch4=6.0; Resolve ch9=6.0; Resolve ch18=90.66358619623625; Resolve ch4 -> Resolve ch9=12.0; Resolve ch4 -> Resolve ch18=96.66358619623625; Resolve ch9 -> Resolve ch4=12.0; Resolve ch9 -> Resolve ch18=96.66358619623625; Resolve ch18 -> Resolve ch4=182.3271723924725; Resolve ch18 -> Resolve ch9=182.3271723924725,0,1,Resolve ch4
20260911,389,belief_updated,3,3,0,True,[],[],[],[],True,1197.5,-912.5,4,4,coverage_complete,6.0,Resolve ch9=6.0; Resolve ch18=90.66358619623625; Resolve ch4=281.9593833037617; Resolve ch9 -> Resolve ch18=96.66358619623625; Resolve ch9 -> Resolve ch4=288.9593833037617; Resolve ch18 -> Resolve ch9=182.3271723924725; Resolve ch18 -> Resolve ch4=360.05730290185545; Resolve ch4 -> Resolve ch9=564.9187666075234; Resolve ch4 -> Resolve ch18=550.3531000093809,0,1,Resolve ch9
20260911,392,opportunistic_observation,3,3,0,True,[],[],[],[],True,656.605112835202,-562.3723418567652,18,4,coverage_complete,6.0,Resolve ch4=6.0; Resolve ch9=6.0; Resolve ch18=135.8413912170979; Resolve ch4 -> Resolve ch9=12.0; Resolve ch4 -> Resolve ch18=141.8413912170979; Resolve ch9 -> Resolve ch4=12.0; Resolve ch9 -> Resolve ch18=141.8413912170979; Resolve ch18 -> Resolve ch4=272.6827824341958; Resolve ch18 -> Resolve ch9=272.6827824341958,0,1,Resolve ch4
20260911,395,belief_updated,3,3,0,True,[],[],[],[],True,35.0,-160.0,4,4,coverage_complete,17.65898890117216,Resolve ch9=140.4405072885401; Resolve ch4=17.65898890117216; Resolve ch18=268.3937167056192; Resolve ch9 -> Resolve ch4=285.7243900603813; Resolve ch9 -> Resolve ch18=327.64094636594734; Resolve ch4 -> Resolve ch9=162.94287167301337; Resolve ch4 -> Resolve ch18=297.0911298759494; Resolve ch18 -> Resolve ch9=456.5941557830265; Resolve ch18 -> Resolve ch4=548.8258576803964,0,1,Resolve ch4
20260911,398,belief_updated,3,3,0,True,[],[],[],[],True,25.0,-97.5,4,4,coverage_complete,10.099019513592784,Resolve ch9=145.2838827718412; Resolve ch4=10.099019513592784; Resolve ch18=279.4321409747772; Resolve ch9 -> Resolve ch4=292.9666269575747; Resolve ch9 -> Resolve ch18=332.4843218492485; Resolve ch4 -> Resolve ch9=157.7817636993263; Resolve ch4 -> Resolve ch18=294.10618788028546; Resolve ch18 -> Resolve ch9=467.6325800521845; Resolve ch18 -> Resolve ch4=564.4393093414699,0,1,Resolve ch4
20260911,401,belief_updated,3,3,0,True,[],[],[],[],True,20.0,-72.5,4,4,coverage_complete,6.118033988749895,Resolve ch9=147.6827441857335; Resolve ch4=6.118033988749895; Resolve ch18=284.00716836669267; Resolve ch9 -> Resolve ch4=294.542710349553; Resolve ch9 -> Resolve ch18=334.8831832631408; Resolve ch4 -> Resolve ch9=153.97800015256934; Resolve ch4 -> Resolve ch18=289.63419150927865; Resolve ch18 -> Resolve ch9=472.20760744409995; Resolve ch18 -> Resolve ch4=567.5233258872214,0,1,Resolve ch4
20260911,404,belief_updated,2,2,0,False,[],[],[],[],True,17.5,-77.5,4,4,coverage_complete,147.85996616381945,Resolve ch9=147.85996616381945; Resolve ch18=283.51615752052874; Resolve ch9 -> Resolve ch18=335.0604052412267; Resolve ch18 -> Resolve ch9=471.716596597936,0,1,Resolve ch9
20260911,407,active_completed,2,2,0,False,[],[],[],[],True,17.5,-77.5,4,,coverage_complete,147.85996616381945,Resolve ch9=147.85996616381945; Resolve ch18=283.51615752052874; Resolve ch9 -> Resolve ch18=335.0604052412267; Resolve ch18 -> Resolve ch9=471.716596597936,0,1,Resolve ch9
20260911,409,select_active,2,2,0,False,[],[],[],[],True,17.5,-77.5,4,,coverage_complete,147.85996616381945,Resolve ch9=147.85996616381945; Resolve ch18=283.51615752052874; Resolve ch9 -> Resolve ch18=335.0604052412267; Resolve ch18 -> Resolve ch9=471.716596597936,0,1,Resolve ch9
20260911,413,belief_updated,2,2,0,True,[],[],[],[],True,695.0,-287.5,9,9,coverage_complete,7.549509756796392,Resolve ch9=7.549509756796392; Resolve ch18=187.20043907740728; Resolve ch9 -> Resolve ch18=192.20056040777368; Resolve ch18 -> Resolve ch9=371.85148972838454,0,1,Resolve ch9
20260911,416,belief_updated,1,1,0,False,[],[],[],[],True,697.5,-300.0,9,9,coverage_complete,184.65105065097728,Resolve ch18=184.65105065097728,0,1,Resolve ch18
20260911,419,active_completed,1,1,0,False,[],[],[],[],True,697.5,-300.0,9,,coverage_complete,184.65105065097728,Resolve ch18=184.65105065097728,0,1,Resolve ch18
20260911,421,select_active,1,1,0,False,[],[],[],[],True,697.5,-300.0,9,,coverage_complete,184.65105065097728,Resolve ch18=184.65105065097728,0,1,Resolve ch18
20260912,22,bootstrap_complete,4,0,4,False,[],[],"['Resolve ch5', 'Resolve ch15', 'Resolve ch8', 'Resolve ch6']",[],False,0.0,0.0,20,,advance_feasible,240.0,Advance V1=240.0,0,0,Advance V1
20260912,24,select_active,4,0,4,False,[],[],"['Resolve ch5', 'Resolve ch15', 'Resolve ch8', 'Resolve ch6']",[],False,0.0,0.0,20,,advance_feasible,240.0,Advance V1=240.0,0,0,Advance V1
20260912,45,active_completed,7,3,4,False,[1],[],"['Resolve ch15', 'Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,771.3451316238472,919.2533317427736,19,,advance_feasible,362.9287726152694,Resolve ch1 -> Advance V2=362.9287726152694; Resolve ch5 -> Advance V2=infeasible; Resolve ch11 -> Advance V2=infeasible; Resolve ch1 -> Resolve ch5 -> Advance V2=379.109208050582; Resolve ch1 -> Resolve ch11 -> Advance V2=371.5002903488515; Resolve ch5 -> Resolve ch1 -> Advance V2=368.9287726152694; Resolve ch5 -> Resolve ch11 -> Advance V2=infeasible; Resolve ch11 -> Resolve ch1 -> Advance V2=541.3198549135388; Resolve ch11 -> Resolve ch5 -> Advance V2=infeasible,1,1,Resolve ch1 -> Advance V2
20260912,47,select_active,7,3,4,False,[1],[],"['Resolve ch15', 'Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,771.3451316238472,919.2533317427736,19,,advance_feasible,362.9287726152694,Resolve ch1 -> Advance V2=362.9287726152694; Resolve ch5 -> Advance V2=infeasible; Resolve ch11 -> Advance V2=infeasible; Resolve ch1 -> Resolve ch5 -> Advance V2=379.109208050582; Resolve ch1 -> Resolve ch11 -> Advance V2=371.5002903488515; Resolve ch5 -> Resolve ch1 -> Advance V2=368.9287726152694; Resolve ch5 -> Resolve ch11 -> Advance V2=infeasible; Resolve ch11 -> Resolve ch1 -> Advance V2=541.3198549135388; Resolve ch11 -> Resolve ch5 -> Advance V2=infeasible,1,1,Resolve ch1 -> Advance V2
20260912,51,belief_updated,7,3,4,True,[1],[],"['Resolve ch15', 'Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,1055.0,1062.5,1,1,advance_feasible,356.2271736592731,Resolve ch1 -> Advance V2=356.2271736592731; Resolve ch5 -> Advance V2=infeasible; Resolve ch11 -> Advance V2=infeasible; Resolve ch1 -> Resolve ch5 -> Advance V2=366.6397288942108; Resolve ch1 -> Resolve ch11 -> Advance V2=366.84019997755166; Resolve ch5 -> Resolve ch1 -> Advance V2=363.2271736592731; Resolve ch5 -> Resolve ch11 -> Advance V2=infeasible; Resolve ch11 -> Resolve ch1 -> Advance V2=652.7474996561527; Resolve ch11 -> Resolve ch5 -> Advance V2=infeasible,1,1,Resolve ch1 -> Advance V2
20260912,54,belief_updated,7,3,4,True,[1],[],"['Resolve ch15', 'Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,1190.0,1140.0,1,1,advance_feasible,354.4415744804648,Resolve ch1 -> Advance V2=354.4415744804648; Resolve ch5 -> Advance V2=infeasible; Resolve ch11 -> Advance V2=infeasible; Resolve ch1 -> Resolve ch5 -> Advance V2=362.47910316010734; Resolve ch1 -> Resolve ch11 -> Advance V2=362.47910316010734; Resolve ch5 -> Resolve ch1 -> Advance V2=361.4415744804648; Resolve ch5 -> Resolve ch11 -> Advance V2=infeasible; Resolve ch11 -> Resolve ch1 -> Advance V2=361.4415744804648; Resolve ch11 -> Resolve ch5 -> Advance V2=infeasible,1,1,Resolve ch1 -> Advance V2
20260912,57,belief_updated,7,3,4,True,[1],[],"['Resolve ch15', 'Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,1257.5,1180.0,1,1,advance_feasible,353.3200128943974,Resolve ch1 -> Advance V2=353.3200128943974; Resolve ch5 -> Advance V2=infeasible; Resolve ch11 -> Advance V2=infeasible; Resolve ch1 -> Resolve ch5 -> Advance V2=360.5606079548315; Resolve ch1 -> Resolve ch11 -> Advance V2=360.5606079548315; Resolve ch5 -> Resolve ch1 -> Advance V2=360.3200128943974; Resolve ch5 -> Resolve ch11 -> Advance V2=infeasible; Resolve ch11 -> Resolve ch1 -> Advance V2=360.3200128943974; Resolve ch11 -> Resolve ch5 -> Advance V2=infeasible,1,1,Resolve ch1 -> Advance V2
20260912,60,belief_updated,7,3,4,True,[1],[],"['Resolve ch15', 'Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,1290.0,1202.5,1,1,advance_feasible,352.11000902872235,Resolve ch1 -> Advance V2=352.11000902872235; Resolve ch5 -> Advance V2=infeasible; Resolve ch11 -> Advance V2=infeasible; Resolve ch1 -> Resolve ch5 -> Advance V2=358.6254212949044; Resolve ch1 -> Resolve ch11 -> Advance V2=358.6254212949044; Resolve ch5 -> Resolve ch1 -> Advance V2=359.11000902872235; Resolve ch5 -> Resolve ch11 -> Advance V2=infeasible; Resolve ch11 -> Resolve ch1 -> Advance V2=359.11000902872235; Resolve ch11 -> Resolve ch5 -> Advance V2=infeasible,1,1,Resolve ch1 -> Advance V2
20260912,63,belief_updated,7,3,4,True,[1],[],"['Resolve ch15', 'Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,1305.0,1212.5,1,1,advance_feasible,351.38317768954704,Resolve ch1 -> Advance V2=351.38317768954704; Resolve ch5 -> Advance V2=infeasible; Resolve ch11 -> Advance V2=infeasible; Resolve ch1 -> Resolve ch5 -> Advance V2=358.11000902872235; Resolve ch1 -> Resolve ch11 -> Advance V2=358.11000902872235; Resolve ch5 -> Resolve ch1 -> Advance V2=357.38317768954704; Resolve ch5 -> Resolve ch11 -> Advance V2=infeasible; Resolve ch11 -> Resolve ch1 -> Advance V2=357.38317768954704; Resolve ch11 -> Resolve ch5 -> Advance V2=infeasible,1,1,Resolve ch1 -> Advance V2
20260912,66,belief_updated,6,2,4,False,[],[],"['Resolve ch15', 'Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,1310.0,1220.0,1,1,advance_feasible,344.58040205181504,Advance V2=344.58040205181504; Resolve ch5 -> Advance V2=350.58040205181504; Resolve ch11 -> Advance V2=350.58040205181504; Resolve ch5 -> Resolve ch11 -> Advance V2=356.58040205181504; Resolve ch11 -> Resolve ch5 -> Advance V2=356.58040205181504,0,0,Advance V2
20260912,69,active_completed,6,2,4,False,[],[],"['Resolve ch15', 'Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,1310.0,1220.0,1,,advance_feasible,344.58040205181504,Advance V2=344.58040205181504; Resolve ch5 -> Advance V2=350.58040205181504; Resolve ch11 -> Advance V2=350.58040205181504; Resolve ch5 -> Resolve ch11 -> Advance V2=356.58040205181504; Resolve ch11 -> Resolve ch5 -> Advance V2=356.58040205181504,0,0,Advance V2
